23.198,32.693,23.933999999999997,1.496,7.25,20.058,5.809,5.072,63.919,2.574,5.787,13.01,27.157,15.547999999999998,8.061,8.738999999999999,12.337,3.8209999999999997,17.815,6.890000000000001,5.209,15.100000000000001,2.287,13.931000000000001,1.7850000000000001,1.714,0.0,31.108,18.313000000000002,40.166,1.995,0.0,49.519,10.145,1.871,2.8179999999999996,0.0,21.214,0.0,9.634,3.402,30.787,7.337,1.423
11.158999999999999,19.743,10.353,1.844,4.684,6.243,1.358,0.685,28.645,0.821,2.722,9.537,14.274000000000001,5.999,6.0649999999999995,5.737,0.947,1.698,4.591,0.879,0.926,3.167,0.0,7.212,0.0,0.972,33.821,0.0,5.973,14.751,0.0,0.0,24.689,8.989,0.89,0.61,0.0,11.3,0.0,5.659,1.617,6.875,1.774,0.997
6.533,11.735,6.036,0.0,7.835,11.078,5.534000000000001,1.258,20.908,2.26,3.152,11.498,11.561,6.962,2.393,3.56,8.306,3.2199999999999998,10.568000000000001,7.227,3.487,11.673,0.0,8.914,0.0,0.0,12.291,2.7270000000000003,0.0,20.604,2.492,0.0,8.18,3.2,0.976,0.0,0.0,7.388,0.0,8.463000000000001,1.251,10.326,2.5460000000000003,0.547
19.61,26.472,15.248000000000001,5.439,8.327,15.364,5.423,1.4169999999999998,44.845,1.331,7.276,18.233999999999998,27.978,10.555,9.11,10.822,4.213,3.404,29.003,3.2969999999999997,5.394,5.471,3.537,13.802,0.996,1.555,69.322,12.15,33.119,0.0,1.1260000000000001,0.0,23.723,16.64,0.0,2.565,0.0,11.324,0.95,7.985,5.084,32.653999999999996,8.196,1.389
1.6440000000000001,0.004,0.0,0.0,0.849,0.348,0.0,0.0,4.2490000000000006,0.0,0.0,1.6179999999999999,2.721,1.2189999999999999,1.821,0.0,0.0,0.0,0.864,0.0,0.0,0.0,0.0,1.403,0.0,0.0,1.377,0.492,1.442,2.121,0.0,0.0,2.06,0.964,0.0,0.0,0.0,0.0,0.0,0.954,0.428,1.385,0.45,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.976,0.0,0.0,0.0,0.0,0.0,0.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.231,8.365,3.7249999999999996,0.867,1.815,2.194,0.523,0.831,7.52,2.124,0.0,2.866,4.882,3.323,0.855,5.373,6.348,1.801,6.074999999999999,1.934,0.92,4.734999999999999,0.0,2.779,0.0,0.967,15.091,5.140000000000001,2.349,11.139,1.544,0.0,0.0,3.849,0.0,0.0,0.0,4.66,1.8159999999999998,2.14,0.51,0.114,1.008,0.987
9.672,13.684,4.396,0.723,2.979,5.5120000000000005,1.888,0.981,24.880000000000003,0.0,1.224,5.420999999999999,4.6530000000000005,6.439,4.186,8.904,5.578,5.2,7.495000000000001,2.547,2.935,1.9020000000000001,1.811,4.9879999999999995,0.0,1.911,11.626000000000001,4.1690000000000005,4.209,4.86,0.0,0.0,13.306999999999999,0.0,2.858,1.9969999999999999,0.0,14.253,0.0,3.528,0.565,2.352,0.985,3.59
5.439,2.311,0.769,0.967,1.704,2.107,0.838,1.799,8.836,0.0,0.0,3.574,3.594,0.953,2.602,1.826,2.841,0.826,4.652,0.896,0.613,0.908,0.0,0.0,0.0,0.0,5.109,3.653,2.632,0.918,0.0,0.0,5.766,4.161,0.0,0.0,0.683,1.577,0.0,1.822,0.0,1.649,0.821,0.869
7.192,8.306000000000001,4.79,1.224,2.0490000000000004,3.1550000000000002,0.33,1.39,19.588,0.0,1.911,0.981,5.867,1.45,3.183,1.774,0.0,0.861,1.083,0.928,1.441,0.0,0.0,2.612,0.0,0.0,4.348,0.0,2.997,0.734,0.0,0.0,7.135,4.083,0.0,0.0,0.0,5.019,0.0,0.921,0.965,0.0,0.948,0.0
0.0,1.5,1.0470000000000002,0.0,0.0,0.0,0.338,0.0,1.22,0.0,0.0,0.0,0.949,0.0,0.762,0.0,0.0,0.0,0.647,0.0,0.0,0.0,0.0,0.884,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.0,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.822,0.0,0.0
10.463000000000001,27.871000000000002,7.912000000000001,2.82,7.558,3.146,4.686,1.287,56.266999999999996,0.876,1.4849999999999999,7.680999999999999,14.356000000000002,6.982,6.702,12.692,7.5280000000000005,2.885,19.506,2.354,3.411,5.651999999999999,1.899,4.199,0.0,0.979,17.712,5.633,12.019,6.083,0.231,0.0,20.234,12.016,1.259,4.355,0.988,0.0,0.41,3.531,0.997,7.725,1.503,3.522
0.0,0.483,0.0,0.0,0.946,0.539,0.0,0.0,2.367,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.494,0.0,1.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5510000000000002,0.0,0.868,0.854,0.0,0.0,0.734,2.0460000000000003,0.667,0.0,0.0,0.869,0.0,0.0,0.0,0.898,0.0,0.0
9.158,13.616999999999999,16.532,2.045,10.253,22.639000000000003,4.297,1.9900000000000002,31.893,3.716,4.3629999999999995,10.751000000000001,19.525,8.448,3.7119999999999997,6.182,7.771999999999999,1.6520000000000001,36.480000000000004,6.591,10.592,17.715,1.358,21.79,0.0,0.936,20.437,1.918,14.312000000000001,9.983,2.321,0.0,12.152000000000001,2.144,0.0,0.473,0.0,2.78,0.0,0.0,2.266,27.618000000000002,10.642,1.903
0.0,0.0,0.967,0.0,0.0,0.0,0.0,0.0,0.785,0.0,0.0,0.0,2.41,0.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664,0.0,0.0,1.558,0.0,0.0,0.0,0.0,0.0,0.965,0.0,0.0,0.0,0.0,0.0,1.1520000000000001,0.0,0.0
4.764,3.802,4.007,0.0,2.438,5.675,0.715,0.0,9.350999999999999,0.0,0.222,5.1850000000000005,10.09,0.917,0.0,2.092,1.558,1.7429999999999999,6.013,3.2670000000000003,4.314,2.776,0.0,5.114,0.0,0.0,15.603,1.516,13.975000000000001,12.237,0.354,0.979,6.182,0.0,0.0,0.999,0.0,1.959,0.0,5.6530000000000005,1.503,0.0,4.903,2.225
0.779,0.0,0.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986,0.873,0.0,0.959,0.996,0.0,2.637,2.798,0.0,1.7109999999999999,0.0,0.605,0.0,0.0,1.7610000000000001,0.88,1.314,0.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.889,0.0,0.831,0.0,0.0
8.196000000000002,15.486999999999998,4.852,0.983,12.232000000000001,11.382,6.695,0.847,44.902,3.057,3.175,5.891,8.895,1.6960000000000002,1.139,0.008,52.43900000000001,7.997,11.201,8.533,4.345,7.04,2.2800000000000002,5.816000000000001,0.971,0.0,4.869,0.0,4.7219999999999995,5.686999999999999,0.0,0.0,7.89,2.866,0.869,0.981,0.0,5.393,0.0,3.205,0.0,3.9859999999999998,1.681,0.0
