osmid,landuse,ZONENUMMER,STGB,NIS_GEM,NIS_GEM_L,VREGIO,VREGIO_L,area_calc
"227960475",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00268418986070156
"227960477",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.000944925979062915
"227960498",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.000880480633661151
"228244016",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00212070142903738
"228244057",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0122633368192884
"228405666",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00214342973320186
"228405672",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00210846254607139
"228405710",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00793910653208569
"228413633",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0018041370780319
"228413656",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00184914838767005
"228413657",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00387064175591059
"228413660",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00545918170781806
"228413665",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00760957019882509
"228413667",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00465597772400081
"228413675",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00533768265325017
"228416579",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00415553838792443
"228416596",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0590325333897676
"228416597",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00156243054182082
"228416603",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0111336974221766
"228484267",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00700742000959069
"228484271",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00574223253843561
"228484283",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00631330899008363
"228484288",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0268923955105543
"228484292",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0392238157578218
"228484304",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00337301959909499
"228484306",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00435711269250512
"228484311",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00274690251161158
"228487728",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00126839616258629
"228487740",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00704799957775231
