osmid,landuse,ZONENUMMER,STGB,NIS_GEM,NIS_GEM_L,VREGIO,VREGIO_L,Area_calc
"362794279",commercial,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.00115666110328375
"362794286",residential,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.000213262021450326
"362794289",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.000544565453419345
"362794294",commercial,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.00264168457010388
"362794299",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.00481220616958151
"362794305",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.000388939946312457
"371242788",residential,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,0.00479735447770893
"379735507",residential,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.000106970219191164
"379735507",residential,"1468","1","24062",24062 LEUVEN,"7",LEUVEN,5.59866008320823e-05
"379735509",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.000613452664425597
"379735509",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00105078008360742
"379735509",retail,"1468","1","24062",24062 LEUVEN,"7",LEUVEN,0.000761150159073993
"379735510",residential,"1468","1","24062",24062 LEUVEN,"7",LEUVEN,9.64393311669119e-05
"379735511",residential,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,1.45243855472654e-05
"379735511",residential,"1468","1","24062",24062 LEUVEN,"7",LEUVEN,0.000215708482340444
"379749252",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.000363316610927694
"379749252",retail,"1468","1","24062",24062 LEUVEN,"7",LEUVEN,0.000213894445903599
"379749253",residential,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,4.7601130342111e-05
"379749253",residential,"1468","1","24062",24062 LEUVEN,"7",LEUVEN,0.000341636387543753
"379749255",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.000812392060524784
"379749255",retail,"1468","1","24062",24062 LEUVEN,"7",LEUVEN,0.000911740269907285
"379749255",retail,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,0.000399664002411067
"379749256",residential,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,5.12193645909429e-06
"379749256",residential,"1468","1","24062",24062 LEUVEN,"7",LEUVEN,0.000212465399492998
"379749257",retail,"1468","1","24062",24062 LEUVEN,"7",LEUVEN,0.00026498849417083
"379769434",residential,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,6.40729738362133e-05
"379769434",residential,"1468","1","24062",24062 LEUVEN,"7",LEUVEN,5.41840171953663e-05
"379769435",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00128850163655542
"379769435",retail,"1468","1","24062",24062 LEUVEN,"7",LEUVEN,0.00593685928153875
"385583162",commercial,"1468","1","24062",24062 LEUVEN,"7",LEUVEN,0.000565809558421839
"385583163",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.00173957232731557
"385583164",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.000866138278492726
"385583164",retail,"1468","1","24062",24062 LEUVEN,"7",LEUVEN,0.00106652702281578
"385589761",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.00213729385547969
"387359036",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.00212252267968981
"387359036",retail,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,3.25221571559086e-06
"387359039",residential,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.00102363526769169
"387359042",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.00525873636423051
"395354556",industrial,"1476","1","24062",24062 LEUVEN,"7",LEUVEN,0.00118273444127524
"395354556",industrial,"1477","1","24062",24062 LEUVEN,"7",LEUVEN,0.0479400102419527
"416326673",residential,"1474","1","24062",24062 LEUVEN,"7",LEUVEN,0.00201295262986422
"416326676",industrial,"1474","1","24062",24062 LEUVEN,"7",LEUVEN,0.00550554468499124
"452302236",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.000521222234639339
"452302237",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.000515334939082153
"452308643",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.00345136278482596
"452308643",retail,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,4.78190086586401e-05
"452308644",residential,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.00117621967921522
"453538058",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.00110325634945527
"453538058",retail,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,1.33039755905047e-05
"453538069",commercial,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.00159775800611498
"453538071",residential,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.000279536789450329
"453538072",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.000991833417256363
"453538108",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.000709505897482857
"453538109",commercial,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.00282384716315242
"453538110",residential,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.000382825173541438
"453538111",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.000225268216553144
"453808501",residential,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.00104624716886599
"453808501",residential,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,6.66756477579474e-06
"453808522",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.00141305969874631
"453808522",retail,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,2.20259380713105e-06
"453808523",residential,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.00236236744400812
"453808581",residential,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.00370987181236735
"454066112",commercial,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,0.00590811524826696
"454066114",residential,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,1.25881912938785e-05
"454066114",residential,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,0.00194766612060741
"454066164",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.000278904981399886
"454066165",residential,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.00323517950991541
"454930583",residential,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.00396966273978725
"454931754",residential,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.000279065263517041
"454931754",residential,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,0.00163142063697567
"454931756",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,8.34804893394175e-06
"454931756",retail,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,0.00108256063731038
"454963294",commercial,"1468","1","24062",24062 LEUVEN,"7",LEUVEN,0.0157032497641123
"454963294",commercial,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,0.00162634186257282
"454963296",commercial,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,0.00131206331647199
"454963296",commercial,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,0.000343050943415845
"454963307",residential,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,0.000904379663161002
"454963307",residential,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,0.000656851370879158
"454963310",residential,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,0.00198365613931417
"454963311",retail,"1458","1","24062",24062 LEUVEN,"7",LEUVEN,0.000238351009208709
"454963311",retail,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,0.000964703459078446
"454963311",retail,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,5.4155393616762e-05
"455547722",residential,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,0.000678293651998043
"455547725",commercial,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,0.00505193873977965
"458546674",residential,"1468","1","24062",24062 LEUVEN,"7",LEUVEN,0.000269266176767647
"458546678",retail,"1468","1","24062",24062 LEUVEN,"7",LEUVEN,0.00069790262503922
"458546681",residential,"1468","1","24062",24062 LEUVEN,"7",LEUVEN,0.000878891517937183
"458546684",residential,"1468","1","24062",24062 LEUVEN,"7",LEUVEN,0.00166750366900116
"458546686",commercial,"1468","1","24062",24062 LEUVEN,"7",LEUVEN,0.00158240594550222
"459446542",residential,"1468","1","24062",24062 LEUVEN,"7",LEUVEN,0.00547583959486056
"459446543",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00212309283060022
"459446543",retail,"1468","1","24062",24062 LEUVEN,"7",LEUVEN,0.00638658814467117
"459455929",commercial,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00164715063253604
"460981415",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00046914606889803
"460981416",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.000456664105285425
"460981416",retail,"1467","1","24062",24062 LEUVEN,"7",LEUVEN,8.5073773407843e-05
"460981417",commercial,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.000923145025111735
"460981417",commercial,"1467","1","24062",24062 LEUVEN,"7",LEUVEN,0.00274616182703373
"460981418",residential,"1467","1","24062",24062 LEUVEN,"7",LEUVEN,0.0121098638946079
"460981419",residential,"1467","1","24062",24062 LEUVEN,"7",LEUVEN,0.000391876195076853
"460981420",residential,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00021216812864691
"460981420",residential,"1467","1","24062",24062 LEUVEN,"7",LEUVEN,0.000507262023584917
"460981421",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.000225803931836039
"460981421",retail,"1467","1","24062",24062 LEUVEN,"7",LEUVEN,0.000315312865882646
"460981422",commercial,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00284706449367478
"460981422",commercial,"1467","1","24062",24062 LEUVEN,"7",LEUVEN,0.00907551636572799
"460981433",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.00027885579552874
"460981433",retail,"1467","1","24062",24062 LEUVEN,"7",LEUVEN,0.000623794121270999
"460981434",commercial,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.000281926672443747
"460981434",commercial,"1467","1","24062",24062 LEUVEN,"7",LEUVEN,0.000419517272645608
"460981435",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.000418137104317546
"460981435",retail,"1467","1","24062",24062 LEUVEN,"7",LEUVEN,0.000486783692433557
"461159353",residential,"1495","1","24062",24062 LEUVEN,"7",LEUVEN,0.0194542611085884
"483720841",residential,"1496","1","24062",24062 LEUVEN,"7",LEUVEN,0.0491298833481257
"510485126",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00320925577188935
"510485127",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00428510793252895
"510485127",residential,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,1.50402956753969e-05
"510485131",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00946733024522004
"510485132",commercial,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00924495402437309
"510485141",retail,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.0024706555663473
"510485143",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00107528557335329
"510485144",retail,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.000550821836939664
"510790353",residential,"1462","1","24062",24062 LEUVEN,"7",LEUVEN,0.00387627468426339
"521875428",residential,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,0.00726072995805182
"522201404",residential,"1473","1","24062",24062 LEUVEN,"7",LEUVEN,0.00896418580584135
"522201405",residential,"1473","1","24062",24062 LEUVEN,"7",LEUVEN,0.00171090645020921
"522201406",residential,"1473","1","24062",24062 LEUVEN,"7",LEUVEN,0.00153585210200772
"523751602",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.0193827814151482
"523751605",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00534180908697844
"523751607",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00318645668667555
"523751609",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00518910263826419
"523781935",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,1.73003719318658e-05
"523781935",residential,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,0.000792987795719877
"525621262",residential,"1464","1","24062",24062 LEUVEN,"7",LEUVEN,0.0158072617833307
"527919916",retail,"1468","1","24062",24062 LEUVEN,"7",LEUVEN,0.00129840426350385
"527919916",retail,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,0.00276389420304447
"527919917",retail,"1468","1","24062",24062 LEUVEN,"7",LEUVEN,0.00343118016163446
"528522848",retail,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,0.000103582118371734
"528522848",retail,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,0.000555692915937398
"528757013",residential,"1472","1","24062",24062 LEUVEN,"7",LEUVEN,0.0100179097296031
"528757015",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00460212488811882
"529505123",residential,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,0.00295564100687392
"531797199",residential,"1474","1","24062",24062 LEUVEN,"7",LEUVEN,0.0143527419721037
"531797202",residential,"1466","1","24062",24062 LEUVEN,"7",LEUVEN,0.00093717474758625
"531797202",residential,"1474","1","24062",24062 LEUVEN,"7",LEUVEN,0.0196046193163246
"531797203",residential,"1466","1","24062",24062 LEUVEN,"7",LEUVEN,0.000775032813113183
"531797203",residential,"1474","1","24062",24062 LEUVEN,"7",LEUVEN,0.0202624160391428
"531797220",residential,"1474","1","24062",24062 LEUVEN,"7",LEUVEN,0.00219876275527664
"531797220",residential,"1475","1","24062",24062 LEUVEN,"7",LEUVEN,1.17186952289194e-06
"531797242",residential,"1466","1","24062",24062 LEUVEN,"7",LEUVEN,0.020769964951254
"531797242",residential,"1475","1","24062",24062 LEUVEN,"7",LEUVEN,0.000790370683621149
"540676107",residential,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,0.00453352635266515
"540676107",residential,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,1.74112950568087e-07
"540676108",retail,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,5.52263941280544e-05
"540676108",retail,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,0.000275822957596276
"540676117",residential,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,0.00312276155139366
"541389755",retail,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,0.000110081473466009
"541389755",retail,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,4.95773300793953e-05
"541535505",commercial,"1466","1","24062",24062 LEUVEN,"7",LEUVEN,0.000649459700955544
"541535506",residential,"1467","1","24062",24062 LEUVEN,"7",LEUVEN,0.0235260894223435
"541535506",residential,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,1.94646888412535e-08
"550526331",recreation_ground,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.000134431304991595
"563658722",residential,"1484","1","24062",24062 LEUVEN,"7",LEUVEN,0.00731192934888136
"563658723",residential,"1484","1","24062",24062 LEUVEN,"7",LEUVEN,0.0388624699416357
"564130884",residential,"1484","1","24062",24062 LEUVEN,"7",LEUVEN,0.0145388851040761
"566147723",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.00037794767180481
"566158222",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.0118535561144759
"571053558",residential,"1485","1","24062",24062 LEUVEN,"7",LEUVEN,0.00216525325645134
"571053559",residential,"1485","1","24062",24062 LEUVEN,"7",LEUVEN,0.143112851700098
"571053559",residential,"1488","1","24062",24062 LEUVEN,"7",LEUVEN,0.0025604368891106
"574711672",residential,"1484","1","24062",24062 LEUVEN,"7",LEUVEN,0.029229000919868
"579315310",commercial,"1478","1","24062",24062 LEUVEN,"7",LEUVEN,0.00369251120709023
"588078451",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.00477446975999535
"588494140",residential,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,0.0112273812196573
"588793870",residential,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,0.00242514740651927
"631586685",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.00379402439712
"639559788",residential,"1474","1","24062",24062 LEUVEN,"7",LEUVEN,0.00265631308122165
"648099191",recreation_ground,"1484","1","24062",24062 LEUVEN,"7",LEUVEN,0.00340546296032798
"655220793",residential,"1471","1","24062",24062 LEUVEN,"7",LEUVEN,0.00476739126549882
"655220794",residential,"1471","1","24062",24062 LEUVEN,"7",LEUVEN,0.00394141984275012
"655220855",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.0135698428416339
"661733364",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.00370687518695695
"661733366",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.0169116302913579
"661733368",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.0164741998240284
"661802626",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.0104231209786516
"661802628",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.00428332715273905
"661802629",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.00855238201536704
"661802630",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.00649469913719106
"661802631",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.0116379882520312
"661802632",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.0114803741206749
"661802633",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.00785273523037037
"662356741",residential,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,0.00141109760445869
"662356745",residential,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,1.23538427962922e-06
"662356745",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.00195927702263923
"663483257",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.0130378634889713
"663483258",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.00287581168193277
"663508965",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.0102680378230589
"663531398",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.00866644096607302
"663633687",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.0109744761441748
"663633689",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.00708011971623788
"663906219",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.0265454046114565
"664248123",residential,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,0.00133609368278459
"664248125",residential,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,0.000459521468583494
"664254408",residential,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,0.0145913431977575
"664392786",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.00414097396325273
"664392789",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.0027396818065854
"664487559",industrial,"1501","1","24062",24062 LEUVEN,"7",LEUVEN,2.21883164485917e-05
"664864180",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.00388327020919544
"664864181",residential,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,0.000582248766246252
"664864181",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.00491024879761552
"664864190",residential,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,0.00392877346798479
"664864190",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.0041974251677625
"664864191",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.0049487614482902
"668075548",residential,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,0.0195314412042966
"669412375",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.00371573209690754
"669412380",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.00430622648483852
"669412384",residential,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,0.00408390258276358
"669412384",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.00299001010261942
"694962915",residential,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,0.00302292731450971
"694962915",residential,"1471","1","24062",24062 LEUVEN,"7",LEUVEN,0.000503867582166669
"694962916",residential,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,0.00227364240168058
"694962917",residential,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,0.00614222732461557
"694962917",residential,"1471","1","24062",24062 LEUVEN,"7",LEUVEN,1.07960769946658e-08
"695388025",residential,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,0.00390386936851847
"695974342",recreation_ground,"1471","1","24062",24062 LEUVEN,"7",LEUVEN,0.00704179639317673
"698586950",recreation_ground,"1460","1","24062",24062 LEUVEN,"7",LEUVEN,0.000663430660592159
"698620466",residential,"1459","1","24062",24062 LEUVEN,"7",LEUVEN,0.00266202356798074
"698620466",residential,"1472","1","24062",24062 LEUVEN,"7",LEUVEN,0.0238959105602781
"784534145",recreation_ground,"1484","1","24062",24062 LEUVEN,"7",LEUVEN,0.0111726293030567
"814322287",residential,"1472","1","24062",24062 LEUVEN,"7",LEUVEN,0.00123030731538101
"814322288",residential,"1472","1","24062",24062 LEUVEN,"7",LEUVEN,0.00562838394946409
"814322289",residential,"1472","1","24062",24062 LEUVEN,"7",LEUVEN,0.00437199019262607
"814322291",residential,"1472","1","24062",24062 LEUVEN,"7",LEUVEN,0.0175502063054765
"814322607",residential,"1493","1","24062",24062 LEUVEN,"7",LEUVEN,5.23861141409725e-08
"814322607",residential,"1495","1","24062",24062 LEUVEN,"7",LEUVEN,0.018343712092035
"814577851",residential,"1472","1","24062",24062 LEUVEN,"7",LEUVEN,0.012872487413169
"844193514",recreation_ground,"1484","1","24062",24062 LEUVEN,"7",LEUVEN,0.00155034194045514
"850391859",commercial,"1501","1","24062",24062 LEUVEN,"7",LEUVEN,0.0417692596016042
"850391860",industrial,"1475","1","24062",24062 LEUVEN,"7",LEUVEN,0.0298960643074252
"850391861",industrial,"1474","1","24062",24062 LEUVEN,"7",LEUVEN,0.00957104738635686
"850391861",industrial,"1477","1","24062",24062 LEUVEN,"7",LEUVEN,0.0816239506215968
"850394118",residential,"1501","1","24062",24062 LEUVEN,"7",LEUVEN,0.00517716769825038
"850394125",residential,"1501","1","24062",24062 LEUVEN,"7",LEUVEN,0.00793381818749011
"850394126",industrial,"1501","1","24062",24062 LEUVEN,"7",LEUVEN,0.0181534418274909
"850394128",commercial,"1501","1","24062",24062 LEUVEN,"7",LEUVEN,0.0617966005200893
"856766318",residential,"1471","1","24062",24062 LEUVEN,"7",LEUVEN,0.018513635232829
"856766319",residential,"1471","1","24062",24062 LEUVEN,"7",LEUVEN,0.00803166094480416
"856766322",residential,"1471","1","24062",24062 LEUVEN,"7",LEUVEN,0.00415503538900363
"856766323",residential,"1471","1","24062",24062 LEUVEN,"7",LEUVEN,0.0160617344764813
"856766324",residential,"1471","1","24062",24062 LEUVEN,"7",LEUVEN,0.000337705003609066
"856766325",residential,"1471","1","24062",24062 LEUVEN,"7",LEUVEN,0.00303485915110086
"856766326",residential,"1471","1","24062",24062 LEUVEN,"7",LEUVEN,0.00879574003068829
"857260593",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.00482306391406897
"857806567",residential,"1486","1","24062",24062 LEUVEN,"7",LEUVEN,0.0286043198378974
"858088472",residential,"1486","1","24062",24062 LEUVEN,"7",LEUVEN,0.0128482411188146
"858148619",residential,"1486","1","24062",24062 LEUVEN,"7",LEUVEN,0.0142445930467695
"858200465",residential,"1486","1","24062",24062 LEUVEN,"7",LEUVEN,0.00215021401573683
"858213619",residential,"1486","1","24062",24062 LEUVEN,"7",LEUVEN,0.0023977852476649
"858829117",residential,"1471","1","24062",24062 LEUVEN,"7",LEUVEN,0.00538643198703916
"858842143",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.00405068944781645
"859626045",recreation_ground,"1484","1","24062",24062 LEUVEN,"7",LEUVEN,0.00108719826763682
"862122364",recreation_ground,"1487","1","24062",24062 LEUVEN,"7",LEUVEN,0.000249091086139204
"862122369",recreation_ground,"1487","1","24062",24062 LEUVEN,"7",LEUVEN,0.00346813110906945
"870285089",residential,"1493","1","24062",24062 LEUVEN,"7",LEUVEN,0.0100120890978836
"870285089",residential,"1495","1","24062",24062 LEUVEN,"7",LEUVEN,7.75933657922433e-05
"871523769",residential,"1489","1","24062",24062 LEUVEN,"7",LEUVEN,0.000472802187313209
"891376816",retail,"1463","1","24062",24062 LEUVEN,"7",LEUVEN,0.000340229351111688
"892244043",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.012347227147316
"893080761",residential,"1469","1","24062",24062 LEUVEN,"7",LEUVEN,0.00132672612851206
"893080761",residential,"1470","1","24062",24062 LEUVEN,"7",LEUVEN,0.00232653035651334
"894381667",residential,"1481","1","24062",24062 LEUVEN,"7",LEUVEN,0.00632134752689116
"894381668",residential,"1481","1","24062",24062 LEUVEN,"7",LEUVEN,0.00364107527851337
"894381669",residential,"1481","1","24062",24062 LEUVEN,"7",LEUVEN,0.0051918353884997
"894381672",residential,"1481","1","24062",24062 LEUVEN,"7",LEUVEN,0.00512725115012767
"978657120",residential,"1477","1","24062",24062 LEUVEN,"7",LEUVEN,0.00866790753507614
"978657121",residential,"1477","1","24062",24062 LEUVEN,"7",LEUVEN,0.00192810765726306
"1020929043",residential,"1487","1","24062",24062 LEUVEN,"7",LEUVEN,1.62283589444123e-05
"1020929043",residential,"1488","1","24062",24062 LEUVEN,"7",LEUVEN,0.0091039433140019
"1020929044",residential,"1487","1","24062",24062 LEUVEN,"7",LEUVEN,0.00885401620672364
"1020929045",residential,"1487","1","24062",24062 LEUVEN,"7",LEUVEN,0.0162438927550828
"1020929046",residential,"1487","1","24062",24062 LEUVEN,"7",LEUVEN,0.00763008445883356
"1020929047",residential,"1487","1","24062",24062 LEUVEN,"7",LEUVEN,0.0373758081783741
"1020929048",residential,"1487","1","24062",24062 LEUVEN,"7",LEUVEN,0.0641586896143284
"1020929049",residential,"1487","1","24062",24062 LEUVEN,"7",LEUVEN,0.0126397983384575
"1020929050",residential,"1487","1","24062",24062 LEUVEN,"7",LEUVEN,0.0319099604841887
"1020929051",residential,"1487","1","24062",24062 LEUVEN,"7",LEUVEN,0.00514801033653552
"1020929052",residential,"1487","1","24062",24062 LEUVEN,"7",LEUVEN,0.00545314827772276
"1020929053",residential,"1487","1","24062",24062 LEUVEN,"7",LEUVEN,0.00620998623618949
"1020929054",residential,"1487","1","24062",24062 LEUVEN,"7",LEUVEN,0.0251299413905558
"1020929055",residential,"1487","1","24062",24062 LEUVEN,"7",LEUVEN,0.0433329885995574
"1020929055",residential,"1497","1","24062",24062 LEUVEN,"7",LEUVEN,0.0105264569754321
"1020929055",residential,"1498","1","24062",24062 LEUVEN,"7",LEUVEN,0.017359492610798
"1020929056",residential,"1487","1","24062",24062 LEUVEN,"7",LEUVEN,0.0452610050497698
"1020929056",residential,"1498","1","24062",24062 LEUVEN,"7",LEUVEN,0.00157982714992855
"1020929057",residential,"1487","1","24062",24062 LEUVEN,"7",LEUVEN,0.0113444180951966
"1020929057",residential,"1488","1","24062",24062 LEUVEN,"7",LEUVEN,0.000761361352189211
"1020929058",residential,"1487","1","24062",24062 LEUVEN,"7",LEUVEN,0.010348933630879
"1020929059",residential,"1484","1","24062",24062 LEUVEN,"7",LEUVEN,0.038138712834646
"1020929059",residential,"1487","1","24062",24062 LEUVEN,"7",LEUVEN,0.0754966139457327
