osmid,landuse,ZONENUMMER,STGB,NIS_GEM,NIS_GEM_L,VREGIO,VREGIO_L,area_calc
"954427988",residential,"1602","1","31005",31005 BRUGGE,"3",BRUGGE,2.42285503447056e-06
"1008216137",residential,"1601","1","31005",31005 BRUGGE,"3",BRUGGE,0.00412606045012549
"1009645166",residential,"1622","1","31005",31005 BRUGGE,"3",BRUGGE,0.00420939464522898
"1040212337",residential,"1632","1","31005",31005 BRUGGE,"3",BRUGGE,0.011093346667412
"1040212337",residential,"1635","1","31005",31005 BRUGGE,"3",BRUGGE,4.43971493206918e-05
"1051387362",residential,"1633","1","31005",31005 BRUGGE,"3",BRUGGE,0.00361023434703797
"1051653374",residential,"1633","1","31005",31005 BRUGGE,"3",BRUGGE,0.00182856382375956
"1078526365",commercial,"1631","1","31005",31005 BRUGGE,"3",BRUGGE,0.00811382250744244
"1119145030",industrial,"1590","1","31005",31005 BRUGGE,"3",BRUGGE,0.00726348238368332
"1119145031",residential,"1590","1","31005",31005 BRUGGE,"3",BRUGGE,0.00761861930990405
"1119883250",residential,"1620","1","31005",31005 BRUGGE,"3",BRUGGE,0.00188864065544447
"3662980",recreation_ground,"1625","1","31005",31005 BRUGGE,"3",BRUGGE,0.0583323189498231
"5893105",commercial,"1600","1","31005",31005 BRUGGE,"3",BRUGGE,0.000765653266107664
"5893105",commercial,"1632","1","31005",31005 BRUGGE,"3",BRUGGE,0.0515023161599382
"6656440",industrial,"1593","1","31005",31005 BRUGGE,"3",BRUGGE,0.0389581847155392
"6656440",industrial,"1594","1","31005",31005 BRUGGE,"3",BRUGGE,0.0249230563033819
"6656440",industrial,"1595","1","31005",31005 BRUGGE,"3",BRUGGE,0.269444296494731
"6656440",industrial,"1602","1","31005",31005 BRUGGE,"3",BRUGGE,0.0237383844909742
"6656440",industrial,"1617","1","31005",31005 BRUGGE,"3",BRUGGE,0.0821540731401034
"7381262",industrial,"1602","1","31005",31005 BRUGGE,"3",BRUGGE,0.0181810846151114
"7570962",residential,"1632","1","31005",31005 BRUGGE,"3",BRUGGE,0.00242687635495071
"7570962",residential,"1633","1","31005",31005 BRUGGE,"3",BRUGGE,0.000782821337365953
"7570962",residential,"1634","1","31005",31005 BRUGGE,"3",BRUGGE,0.473122759538914
"12847364",residential,"1641","1","31005",31005 BRUGGE,"3",BRUGGE,0.0109502259403111
"129320799",industrial,"1632","1","31005",31005 BRUGGE,"3",BRUGGE,0.159050507196546
"271837918",industrial,"1602","1","31005",31005 BRUGGE,"3",BRUGGE,0.0622821848873426
"271837920",industrial,"1595","1","31005",31005 BRUGGE,"3",BRUGGE,0.0549856899360241
"271837921",industrial,"1602","1","31005",31005 BRUGGE,"3",BRUGGE,0.0689827562559023
"271837921",industrial,"1617","1","31005",31005 BRUGGE,"3",BRUGGE,0.000537750742765143
"271837950",industrial,"1602","1","31005",31005 BRUGGE,"3",BRUGGE,0.0108207586259283
"271837958",industrial,"1602","1","31005",31005 BRUGGE,"3",BRUGGE,0.0321735707095265
"271838021",industrial,"1602","1","31005",31005 BRUGGE,"3",BRUGGE,0.127509395582996
"271838056",industrial,"1602","1","31005",31005 BRUGGE,"3",BRUGGE,0.0303423218750209
"271838058",industrial,"1602","1","31005",31005 BRUGGE,"3",BRUGGE,0.0149646156147271
"286652703",retail,"1587","1","31005",31005 BRUGGE,"3",BRUGGE,0.00992033544064115
"288182334",industrial,"1602","1","31005",31005 BRUGGE,"3",BRUGGE,0.0148218132892549
"583958812",industrial,"1595","1","31005",31005 BRUGGE,"3",BRUGGE,0.00679602335510589
"586345556",residential,"1605","1","31005",31005 BRUGGE,"3",BRUGGE,0.00540278681842005
"605608459",industrial,"1602","1","31005",31005 BRUGGE,"3",BRUGGE,0.00658739552786108
"606169524",industrial,"1640","1","31005",31005 BRUGGE,"3",BRUGGE,0.0140023753517373
"606173846",commercial,"1640","1","31005",31005 BRUGGE,"3",BRUGGE,0.00912293028418312
"658330409",industrial,"1602","1","31005",31005 BRUGGE,"3",BRUGGE,2.68392452299595e-05
"668574718",industrial,"1595","1","31005",31005 BRUGGE,"3",BRUGGE,1.3570538486907e-05
"670339138",residential,"1634","1","31005",31005 BRUGGE,"3",BRUGGE,0.0077920172367692
"722065176",industrial,"1625","1","31005",31005 BRUGGE,"3",BRUGGE,0.0101141623329651
"727958322",residential,"1639","1","31005",31005 BRUGGE,"3",BRUGGE,0.00567590975549212
"839024615",residential,"1632","1","31005",31005 BRUGGE,"3",BRUGGE,0.000953292199592572
"988603222",residential,"1590","1","31005",31005 BRUGGE,"3",BRUGGE,0.0135849975562124
"1098274213",residential,"1620","1","31005",31005 BRUGGE,"3",BRUGGE,0.00413825402601808
"373899185",industrial,"1593","1","31005",31005 BRUGGE,"3",BRUGGE,0.0639215093995755
"373899185",industrial,"1594","1","31005",31005 BRUGGE,"3",BRUGGE,0.0198307214656323
"401266996",residential,"1637","1","31005",31005 BRUGGE,"3",BRUGGE,0.000848839139046147
"401266996",residential,"1644","1","31005",31005 BRUGGE,"3",BRUGGE,0.00391438167077303
"510640512",retail,"1640","1","31005",31005 BRUGGE,"3",BRUGGE,0.0407578688221515
"699003016",residential,"1620","1","31005",31005 BRUGGE,"3",BRUGGE,0.0159739340316812
"732565829",commercial,"1636","1","31005",31005 BRUGGE,"3",BRUGGE,0.00388483644595835
"10713323",industrial,"1589","1","31005",31005 BRUGGE,"3",BRUGGE,0.00733950434730563
"228685400",farmyard,"1592","1","31005",31005 BRUGGE,"3",BRUGGE,0.00531072537848353
"284568606",recreation_ground,"1620","1","31005",31005 BRUGGE,"3",BRUGGE,0.00202241925188387
"381445069",grass,"1603","1","31005",31005 BRUGGE,"3",BRUGGE,0.00124401311733387
"577538372",grass,"1644","1","31005",31005 BRUGGE,"3",BRUGGE,0.0345342122024915
"594322594",farmyard,"1625","1","31005",31005 BRUGGE,"3",BRUGGE,0.00697016548874788
"906486042",grass,"1631","1","31005",31005 BRUGGE,"3",BRUGGE,0.000184749632834923
"8276909",farmyard,"1628","1","31005",31005 BRUGGE,"3",BRUGGE,0.0339637107512568
