Origin,Destination,Date range: 2021-01-04 - 2021-01-29 Time range: 07:00 - 09:00
Region 26,Region 28,3
Region 26,Region 29,2
Region 26,Region 30,1
Region 26,Region 31,0
Region 26,Region 32,0
Region 26,Region 33,4
Region 26,Region 34,3
Region 26,Region 35,201
Region 26,Region 36,4
Region 26,Region 37,16
Region 26,Region 38,0
Region 26,Region 39,3
Region 26,Region 40,2
Region 26,Region 41,0
Region 26,Region 42,16
Region 26,Region 43,1
Region 26,Region 44,13
Region 27,Region 1,2
Region 27,Region 2,8
Region 27,Region 3,14
Region 27,Region 4,4
Region 27,Region 5,3
Region 27,Region 6,4
Region 27,Region 7,0
Region 27,Region 8,0
Region 27,Region 9,45
Region 27,Region 10,2
Region 27,Region 11,1
Region 27,Region 12,4
Region 27,Region 13,17
Region 27,Region 14,18
Region 27,Region 15,7
Region 27,Region 16,11
Region 27,Region 17,110
Region 27,Region 18,1
Region 27,Region 19,5
Region 27,Region 20,23
Region 27,Region 21,2
Region 27,Region 22,0
Region 27,Region 23,5
Region 27,Region 24,14
Region 27,Region 25,0
Region 27,Region 26,0
Region 27,Region 27,142
Region 27,Region 28,83
Region 27,Region 29,22
Region 27,Region 30,43
Region 27,Region 31,17
Region 27,Region 32,41
Region 27,Region 33,46
Region 27,Region 34,22
Region 27,Region 35,174
Region 27,Region 36,7
Region 27,Region 37,4
Region 27,Region 38,33
Region 27,Region 39,25
Region 27,Region 40,14
Region 27,Region 41,1
Region 27,Region 42,40
Region 27,Region 43,19
Region 27,Region 44,2
Region 28,Region 1,1
Region 28,Region 2,8
Region 28,Region 3,17
Region 28,Region 4,1
Region 28,Region 5,0
Region 28,Region 6,0
Region 28,Region 7,8
Region 28,Region 8,0
Region 28,Region 9,23
Region 28,Region 10,14
Region 28,Region 11,3
Region 28,Region 12,7
Region 28,Region 13,31
Region 28,Region 14,14
Region 28,Region 15,6
Region 28,Region 16,3
Region 28,Region 17,70
Region 28,Region 18,3
Region 28,Region 19,12
Region 28,Region 20,11
Region 28,Region 21,1
Region 28,Region 22,2
Region 28,Region 23,4
Region 28,Region 24,13
Region 28,Region 25,0
Region 28,Region 26,0
Region 28,Region 27,102
Region 28,Region 28,164
Region 28,Region 29,12
Region 28,Region 30,31
Region 28,Region 31,11
Region 28,Region 32,37
Region 28,Region 33,35
Region 28,Region 34,12
Region 28,Region 35,201
Region 28,Region 36,9
Region 28,Region 37,23
Region 28,Region 38,22
Region 28,Region 39,2
Region 28,Region 40,17
Region 28,Region 41,0
Region 28,Region 42,126
Region 28,Region 43,21
Region 28,Region 44,6
Region 29,Region 1,0
Region 29,Region 2,2
Region 29,Region 3,3
Region 29,Region 4,5
Region 29,Region 5,2
Region 29,Region 6,1
Region 29,Region 7,1
Region 29,Region 8,2
Region 29,Region 9,19
Region 29,Region 10,0
Region 29,Region 11,1
Region 29,Region 12,14
Region 29,Region 13,35
Region 29,Region 14,18
Region 29,Region 15,8
Region 29,Region 16,3
Region 29,Region 17,28
Region 29,Region 18,7
Region 29,Region 19,9
Region 29,Region 20,11
Region 29,Region 21,5
Region 29,Region 22,9
Region 29,Region 23,23
Region 29,Region 24,46
Region 29,Region 25,0
Region 29,Region 26,0
Region 29,Region 27,34
Region 29,Region 28,14
Region 29,Region 29,22
Region 29,Region 30,20
Region 29,Region 31,3
Region 29,Region 32,5
Region 29,Region 33,7
Region 29,Region 34,4
Region 29,Region 35,127
Region 29,Region 36,2
Region 29,Region 37,8
Region 29,Region 38,6
Region 29,Region 39,6
Region 29,Region 40,47
Region 29,Region 41,10
Region 29,Region 42,54
Region 29,Region 43,10
Region 29,Region 44,10
Region 30,Region 1,1
Region 30,Region 2,9
Region 30,Region 3,2
Region 30,Region 4,1
Region 30,Region 5,3
Region 30,Region 6,0
Region 30,Region 7,1
Region 30,Region 8,0
Region 30,Region 9,1
Region 30,Region 10,0
Region 30,Region 11,0
Region 30,Region 12,6
Region 30,Region 13,13
Region 30,Region 14,9
Region 30,Region 15,5
Region 30,Region 16,2
Region 30,Region 17,29
Region 30,Region 18,3
Region 30,Region 19,17
Region 30,Region 20,7
Region 30,Region 21,4
Region 30,Region 22,2
Region 30,Region 23,6
Region 30,Region 24,14
Region 30,Region 25,0
Region 30,Region 26,1
Region 30,Region 27,56
Region 30,Region 28,26
Region 30,Region 29,17
Region 30,Region 30,40
Region 30,Region 31,26
Region 30,Region 32,6
Region 30,Region 33,4
Region 30,Region 34,8
Region 30,Region 35,139
Region 30,Region 36,0
Region 30,Region 37,0
Region 30,Region 38,12
Region 30,Region 39,4
Region 30,Region 40,46
Region 30,Region 41,15
Region 30,Region 42,134
Region 30,Region 43,19
Region 30,Region 44,21
Region 31,Region 1,0
Region 31,Region 2,0
Region 31,Region 3,0
Region 31,Region 4,0
Region 31,Region 5,0
Region 31,Region 6,0
Region 31,Region 7,0
Region 31,Region 8,0
Region 31,Region 9,3
Region 31,Region 10,0
Region 31,Region 11,0
Region 31,Region 12,2
Region 31,Region 13,1
Region 31,Region 14,0
Region 31,Region 15,1
Region 31,Region 16,0
Region 31,Region 17,36
Region 31,Region 18,3
Region 31,Region 19,1
Region 31,Region 20,2
Region 31,Region 21,1
Region 31,Region 22,1
Region 31,Region 23,0
Region 31,Region 24,2
Region 31,Region 25,0
Region 31,Region 26,0
Region 31,Region 27,14
Region 31,Region 28,10
Region 31,Region 29,3
Region 31,Region 30,12
Region 31,Region 31,30
Region 31,Region 32,31
Region 31,Region 33,1
Region 31,Region 34,2
Region 31,Region 35,128
Region 31,Region 36,0
Region 31,Region 37,1
Region 31,Region 38,5
Region 31,Region 39,12
Region 31,Region 40,11
Region 31,Region 41,0
Region 31,Region 42,71
Region 31,Region 43,46
Region 31,Region 44,0
Region 32,Region 1,0
Region 32,Region 2,14
Region 32,Region 3,16
Region 32,Region 4,0
Region 32,Region 5,1
Region 32,Region 6,8
Region 32,Region 7,0
Region 32,Region 8,0
Region 32,Region 9,13
Region 32,Region 10,1
Region 32,Region 11,2
Region 32,Region 12,19
Region 32,Region 13,47
Region 32,Region 14,6
Region 32,Region 15,5
Region 32,Region 16,3
Region 32,Region 17,45
Region 32,Region 18,5
Region 32,Region 19,15
Region 32,Region 20,7
Region 32,Region 21,0
Region 32,Region 22,0
Region 32,Region 23,4
Region 32,Region 24,13
Region 32,Region 25,1
Region 32,Region 26,0
Region 32,Region 27,93
Region 32,Region 28,70
Region 32,Region 29,16
Region 32,Region 30,10
Region 32,Region 31,46
Region 32,Region 32,375
Region 32,Region 33,21
Region 32,Region 34,4
Region 32,Region 35,258
Region 32,Region 36,1
Region 32,Region 37,14
Region 32,Region 38,14
Region 32,Region 39,4
Region 32,Region 40,21
Region 32,Region 41,5
Region 32,Region 42,236
Region 32,Region 43,33
Region 32,Region 44,5
Region 33,Region 1,2
Region 33,Region 2,3
Region 33,Region 3,7
Region 33,Region 4,1
Region 33,Region 5,4
Region 33,Region 6,0
Region 33,Region 7,1
Region 33,Region 8,1
Region 33,Region 9,7
Region 33,Region 10,1
Region 33,Region 11,0
Region 33,Region 12,6
Region 33,Region 13,11
Region 33,Region 14,8
Region 33,Region 15,6
Region 33,Region 16,1
Region 33,Region 17,41
Region 33,Region 18,4
Region 33,Region 19,2
Region 33,Region 20,3
Region 33,Region 21,0
Region 33,Region 22,0
Region 33,Region 23,5
Region 33,Region 24,5
Region 33,Region 25,1
Region 33,Region 26,0
Region 33,Region 27,20
Region 33,Region 28,9
Region 33,Region 29,2
Region 33,Region 30,2
Region 33,Region 31,2
Region 33,Region 32,3
Region 33,Region 33,42
Region 33,Region 34,14
Region 33,Region 35,166
Region 33,Region 36,0
Region 33,Region 37,7
Region 33,Region 38,22
Region 33,Region 39,4
Region 33,Region 40,5
Region 33,Region 41,0
Region 33,Region 42,10
Region 33,Region 43,2
Region 33,Region 44,0
Region 34,Region 1,1
Region 34,Region 2,8
Region 34,Region 3,6
Region 34,Region 4,2
Region 34,Region 5,6
Region 34,Region 6,1
Region 34,Region 7,1
Region 34,Region 8,0
Region 34,Region 9,24
Region 34,Region 10,0
Region 34,Region 11,1
Region 34,Region 12,8
Region 34,Region 13,15
Region 34,Region 14,7
Region 34,Region 15,11
Region 34,Region 16,2
Region 34,Region 17,124
Region 34,Region 18,8
Region 34,Region 19,4
Region 34,Region 20,21
Region 34,Region 21,3
Region 34,Region 22,2
Region 34,Region 23,4
Region 34,Region 24,5
Region 34,Region 25,0
Region 34,Region 26,3
Region 34,Region 27,14
Region 34,Region 28,9
Region 34,Region 29,10
Region 34,Region 30,1
Region 34,Region 31,0
Region 34,Region 32,0
Region 34,Region 33,40
Region 34,Region 34,60
Region 34,Region 35,300
Region 34,Region 36,24
Region 34,Region 37,40
Region 34,Region 38,38
Region 34,Region 39,49
Region 34,Region 40,2
Region 34,Region 41,0
Region 34,Region 42,42
Region 34,Region 43,20
Region 34,Region 44,2
Region 35,Region 1,32
Region 35,Region 2,106
Region 35,Region 3,62
Region 35,Region 4,71
Region 35,Region 5,174
Region 35,Region 6,26
Region 35,Region 7,27
Region 35,Region 8,49
Region 35,Region 9,924
Region 35,Region 10,11
Region 35,Region 11,23
Region 35,Region 12,132
Region 35,Region 13,168
Region 35,Region 14,157
Region 35,Region 15,75
Region 35,Region 16,72
Region 35,Region 17,4924
Region 35,Region 18,313
Region 35,Region 19,117
Region 35,Region 20,465
Region 35,Region 21,40
Region 35,Region 22,24
Region 35,Region 23,57
Region 35,Region 24,86
Region 35,Region 25,32
Region 35,Region 26,42
Region 35,Region 27,80
Region 35,Region 28,96
Region 35,Region 29,161
Region 35,Region 30,50
Region 35,Region 31,102
Region 35,Region 32,187
Region 35,Region 33,310
Region 35,Region 34,880
Region 35,Region 35,1793
Region 35,Region 36,81
Region 35,Region 37,1019
Region 35,Region 38,120
Region 35,Region 39,101
Region 35,Region 40,296
Region 35,Region 41,4
Region 35,Region 42,7605
Region 35,Region 43,912
Region 35,Region 44,45
Region 36,Region 1,2
Region 36,Region 2,7
Region 36,Region 3,2
Region 36,Region 4,3
Region 36,Region 5,3
Region 36,Region 6,0
Region 36,Region 7,0
Region 36,Region 8,0
Region 36,Region 9,13
Region 36,Region 10,0
Region 36,Region 11,0
Region 36,Region 12,0
Region 36,Region 13,4
Region 36,Region 14,2
Region 36,Region 15,16
Region 36,Region 16,1
Region 36,Region 17,26
Region 36,Region 18,5
Region 36,Region 19,3
Region 36,Region 20,4
Region 36,Region 21,4
Region 36,Region 22,0
Region 36,Region 23,5
Region 36,Region 24,3
Region 36,Region 25,0
Region 36,Region 26,0
Region 36,Region 27,5
Region 36,Region 28,1
Region 36,Region 29,4
Region 36,Region 30,1
Region 36,Region 31,0
Region 36,Region 32,1
Region 36,Region 33,11
Region 36,Region 34,13
Region 36,Region 35,70
Region 36,Region 36,12
Region 36,Region 37,12
Region 36,Region 38,21
Region 36,Region 39,81
Region 36,Region 40,3
Region 36,Region 41,0
Region 36,Region 42,8
Region 36,Region 43,3
Region 36,Region 44,0
Region 37,Region 1,0
Region 37,Region 2,4
Region 37,Region 3,1
Region 37,Region 4,3
Region 37,Region 5,2
Region 37,Region 6,0
Region 37,Region 7,1
Region 37,Region 8,0
Region 37,Region 9,111
Region 37,Region 10,0
Region 37,Region 11,0
Region 37,Region 12,0
Region 37,Region 13,4
Region 37,Region 14,2
Region 37,Region 15,6
Region 37,Region 16,9
Region 37,Region 17,134
Region 37,Region 18,7
Region 37,Region 19,13
Region 37,Region 20,18
Region 37,Region 21,2
Region 37,Region 22,0
Region 37,Region 23,7
Region 37,Region 24,2
Region 37,Region 25,0
Region 37,Region 26,3
Region 37,Region 27,5
Region 37,Region 28,1
Region 37,Region 29,1
Region 37,Region 30,1
Region 37,Region 31,0
Region 37,Region 32,0
Region 37,Region 33,2
Region 37,Region 34,2
Region 37,Region 35,208
Region 37,Region 36,3
Region 37,Region 37,53
Region 37,Region 38,9
Region 37,Region 39,9
Region 37,Region 40,7
Region 37,Region 41,0
Region 37,Region 42,50
Region 37,Region 43,9
Region 37,Region 44,3
Region 38,Region 1,0
Region 38,Region 2,8
Region 38,Region 3,4
Region 38,Region 4,2
Region 38,Region 5,0
Region 38,Region 6,0
Region 38,Region 7,1
Region 38,Region 8,0
Region 38,Region 9,34
Region 38,Region 10,0
Region 38,Region 11,0
Region 38,Region 12,5
Region 38,Region 13,9
Region 38,Region 14,16
Region 38,Region 15,12
Region 38,Region 16,5
Region 38,Region 17,59
Region 38,Region 18,3
Region 38,Region 19,9
Region 38,Region 20,9
Region 38,Region 21,3
Region 38,Region 22,0
Region 38,Region 23,0
Region 38,Region 24,5
Region 38,Region 25,0
Region 38,Region 26,0
Region 38,Region 27,21
Region 38,Region 28,17
Region 38,Region 29,4
Region 38,Region 30,4
Region 38,Region 31,1
Region 38,Region 32,24
Region 38,Region 33,22
Region 38,Region 34,19
Region 38,Region 35,166
Region 38,Region 36,11
Region 38,Region 37,9
Region 38,Region 38,87
Region 38,Region 39,39
Region 38,Region 40,8
Region 38,Region 41,0
Region 38,Region 42,46
Region 38,Region 43,6
Region 38,Region 44,1
Region 39,Region 1,0
Region 39,Region 2,38
Region 39,Region 3,4
Region 39,Region 4,7
Region 39,Region 5,3
Region 39,Region 6,0
Region 39,Region 7,9
Region 39,Region 8,1
Region 39,Region 9,57
Region 39,Region 10,0
Region 39,Region 11,0
Region 39,Region 12,14
Region 39,Region 13,14
Region 39,Region 14,8
Region 39,Region 15,53
Region 39,Region 16,16
Region 39,Region 17,69
Region 39,Region 18,32
Region 39,Region 19,14
Region 39,Region 20,30
Region 39,Region 21,7
Region 39,Region 22,7
Region 39,Region 23,26
Region 39,Region 24,14
Region 39,Region 25,1
Region 39,Region 26,1
Region 39,Region 27,31
Region 39,Region 28,3
Region 39,Region 29,11
Region 39,Region 30,18
Region 39,Region 31,5
Region 39,Region 32,0
Region 39,Region 33,10
Region 39,Region 34,97
Region 39,Region 35,127
Region 39,Region 36,82
Region 39,Region 37,34
Region 39,Region 38,51
Region 39,Region 39,155
Region 39,Region 40,2
Region 39,Region 41,1
Region 39,Region 42,12
Region 39,Region 43,7
Region 39,Region 44,3
Region 40,Region 1,2
Region 40,Region 2,12
Region 40,Region 3,25
Region 40,Region 4,4
Region 40,Region 5,4
Region 40,Region 6,1
Region 40,Region 7,1
Region 40,Region 8,4
Region 40,Region 9,94
Region 40,Region 10,4
Region 40,Region 11,32
Region 40,Region 12,52
Region 40,Region 13,59
Region 40,Region 14,17
Region 40,Region 15,9
Region 40,Region 16,2
Region 40,Region 17,123
Region 40,Region 18,26
Region 40,Region 19,52
Region 40,Region 20,29
Region 40,Region 21,2
Region 40,Region 22,8
Region 40,Region 23,19
Region 40,Region 24,213
Region 40,Region 25,1
Region 40,Region 26,3
Region 40,Region 27,52
Region 40,Region 28,30
Region 40,Region 29,113
Region 40,Region 30,50
Region 40,Region 31,21
Region 40,Region 32,28
Region 40,Region 33,32
Region 40,Region 34,36
Region 40,Region 35,653
Region 40,Region 36,5
Region 40,Region 37,9
Region 40,Region 38,8
Region 40,Region 39,6
Region 40,Region 40,526
Region 40,Region 41,6
Region 40,Region 42,593
Region 40,Region 43,195
Region 40,Region 44,10
Region 41,Region 1,0
Region 41,Region 2,0
Region 41,Region 3,0
Region 41,Region 4,0
Region 41,Region 5,0
Region 41,Region 6,0
Region 41,Region 7,0
Region 41,Region 8,0
Region 41,Region 9,7
Region 41,Region 10,0
Region 41,Region 11,0
Region 41,Region 12,1
Region 41,Region 13,2
Region 41,Region 14,0
Region 41,Region 15,1
Region 41,Region 16,0
Region 41,Region 17,2
Region 41,Region 18,0
Region 41,Region 19,0
Region 41,Region 20,0
Region 41,Region 21,1
Region 41,Region 22,0
Region 41,Region 23,0
Region 41,Region 24,2
Region 41,Region 25,0
Region 41,Region 26,0
Region 41,Region 27,6
Region 41,Region 28,0
Region 41,Region 29,5
Region 41,Region 30,3
Region 41,Region 31,0
Region 41,Region 32,7
Region 41,Region 33,0
Region 41,Region 34,0
Region 41,Region 35,43
Region 41,Region 36,0
Region 41,Region 37,0
Region 41,Region 38,1
Region 41,Region 39,0
Region 41,Region 40,5
Region 41,Region 41,5
Region 41,Region 42,12
Region 41,Region 43,4
Region 41,Region 44,0
Region 42,Region 1,48
Region 42,Region 2,35
Region 42,Region 3,78
Region 42,Region 4,38
Region 42,Region 5,73
Region 42,Region 6,12
Region 42,Region 7,5
Region 42,Region 8,6
Region 42,Region 9,534
Region 42,Region 10,19
Region 42,Region 11,2
Region 42,Region 12,58
Region 42,Region 13,103
Region 42,Region 14,33
Region 42,Region 15,27
Region 42,Region 16,27
Region 42,Region 17,628
Region 42,Region 18,67
Region 42,Region 19,68
Region 42,Region 20,108
Region 42,Region 21,14
Region 42,Region 22,12
Region 42,Region 23,23
Region 42,Region 24,95
Region 42,Region 25,6
Region 42,Region 26,2
Region 42,Region 27,102
Region 42,Region 28,258
Region 42,Region 29,134
Region 42,Region 30,181
Region 42,Region 31,178
Region 42,Region 32,209
Region 42,Region 33,134
Region 42,Region 34,242
Region 42,Region 35,12217
Region 42,Region 36,28
Region 42,Region 37,363
Region 42,Region 38,88
Region 42,Region 39,23
Region 42,Region 40,171
Region 42,Region 41,22
Region 42,Region 42,1383
Region 42,Region 43,996
Region 42,Region 44,43
Region 43,Region 1,0
Region 43,Region 2,5
Region 43,Region 3,0
Region 43,Region 4,4
Region 43,Region 5,8
Region 43,Region 6,2
Region 43,Region 7,0
Region 43,Region 8,1
Region 43,Region 9,45
Region 43,Region 10,3
Region 43,Region 11,0
Region 43,Region 12,6
Region 43,Region 13,6
Region 43,Region 14,1
Region 43,Region 15,2
Region 43,Region 16,1
Region 43,Region 17,221
Region 43,Region 18,11
Region 43,Region 19,7
Region 43,Region 20,26
Region 43,Region 21,1
Region 43,Region 22,8
Region 43,Region 23,8
Region 43,Region 24,26
Region 43,Region 25,0
Region 43,Region 26,0
Region 43,Region 27,23
Region 43,Region 28,12
Region 43,Region 29,5
Region 43,Region 30,18
Region 43,Region 31,83
Region 43,Region 32,33
Region 43,Region 33,4
Region 43,Region 34,18
Region 43,Region 35,1033
Region 43,Region 36,1
Region 43,Region 37,29
Region 43,Region 38,4
Region 43,Region 39,3
Region 43,Region 40,79
Region 43,Region 41,2
Region 43,Region 42,525
Region 43,Region 43,177
Region 43,Region 44,13
Region 44,Region 1,1
Region 44,Region 2,12
Region 44,Region 3,5
Region 44,Region 4,6
Region 44,Region 5,50
Region 44,Region 6,5
Region 44,Region 7,8
Region 44,Region 8,9
Region 44,Region 9,113
Region 44,Region 10,3
Region 44,Region 11,0
Region 44,Region 12,16
Region 44,Region 13,58
Region 44,Region 14,13
Region 44,Region 15,27
Region 44,Region 16,31
Region 44,Region 17,300
Region 44,Region 18,156
Region 44,Region 19,72
Region 44,Region 20,92
Region 44,Region 21,14
Region 44,Region 22,2
Region 44,Region 23,37
Region 44,Region 24,44
Region 44,Region 25,4
Region 44,Region 26,3
Region 44,Region 27,39
Region 44,Region 28,13
Region 44,Region 29,66
Region 44,Region 30,20
Region 44,Region 31,16
Region 44,Region 32,2
Region 44,Region 33,16
Region 44,Region 34,37
Region 44,Region 35,187
Region 44,Region 36,11
Region 44,Region 37,38
Region 44,Region 38,7
Region 44,Region 39,7
Region 44,Region 40,41
Region 44,Region 41,0
Region 44,Region 42,99
Region 44,Region 43,45
Region 44,Region 44,1103
