Origin,Destination,Date range: 2021-01-25 - 2021-01-29 Time range: 07:00 - 09:00
Region 48,Region 32,0
Region 48,Region 33,0
Region 48,Region 34,0
Region 48,Region 35,1
Region 48,Region 36,3
Region 48,Region 37,2
Region 48,Region 38,0
Region 48,Region 39,3
Region 48,Region 40,2
Region 48,Region 41,0
Region 48,Region 42,0
Region 48,Region 43,0
Region 48,Region 44,0
Region 48,Region 45,0
Region 48,Region 46,0
Region 48,Region 47,0
Region 48,Region 48,3
Region 48,External,37
External,Region 1,15
External,Region 2,26
External,Region 3,58
External,Region 4,222
External,Region 5,166
External,Region 6,194
External,Region 7,61
External,Region 8,120
External,Region 9,76
External,Region 10,4
External,Region 11,269
External,Region 12,57
External,Region 13,37
External,Region 14,25
External,Region 15,30
External,Region 16,84
External,Region 17,151
External,Region 18,480
External,Region 19,59
External,Region 20,38
External,Region 21,38
External,Region 22,44
External,Region 23,27
External,Region 24,210
External,Region 25,84
External,Region 26,18
External,Region 27,127
External,Region 28,42
External,Region 29,80
External,Region 30,43
External,Region 31,0
External,Region 32,179
External,Region 33,197
External,Region 34,132
External,Region 35,255
External,Region 36,279
External,Region 37,225
External,Region 38,38
External,Region 39,203
External,Region 40,221
External,Region 41,48
External,Region 42,28
External,Region 43,365
External,Region 44,255
External,Region 45,10
External,Region 46,9
External,Region 47,0
External,Region 48,26
External,External,4901
